LinkID,HomeID,PufID,Sampling_Date,State,Type,Extraction_Date,GC_MS_Date,Volume_air,Lab_Blank,NAP,ACY,ACE,FLR,1MFL,DBT,PHE,ANT,2MA,1MA,1MP,9MA,4_5MP,3_6DMP,9_10DMA,FLT,PYR,BaFLR,RET,BbFLR,BNT,CPP,BaA,CHR_TRI,BFLTs,BeP,BaP,PER,IP,DBA,BghiP,COR,oxyCD,tCD,cCD,MC5,tNC,cNC,SurrRcv_ACEd10,SurrRcv_ANTd10,SurrRcv_FLTd10,SurrRcv_BePd12,comments,DBT_flag,PHE_flag,ANT_flag,2MA_flag,1MA_flag,1MP_flag,9MA_flag,4_5MP_flag,3_6DMP_flag,9_10DMA_flag,FLT_flag,PYR_flag,BaFLR_flag,RET_flag,BbFLR_flag,BNT_flag,CPP_flag,BaA_flag,CHR_TRI_flag,BFLTs_flag,BeP_flag,BaP_flag,PER_flag,IP_flag,DBA_flag,BghiP_flag,COR_flag,oxyCD_flag,tCD_flag,cCD_flag,MC5_flag,tNC_flag,cNC_flag,NAP_flag,ACY_flag,ACE_flag,FLR_flag,1MFL_flag
TX004120,TX004,40010,"1999-07-28 00:00:00",TX,OUTDOOR,"2009-11-10 00:00:00","1999-12-02 00:00:00",27.4582,LBP11109,16.1327,0.308985,2.29193,5.28657,3.50206,2.44017,22.9112,0.963583,0.317687,1.82095,1.03817,0.0965937,1.21482,0.71602,0.210338,3.69873,2.46084,0.111852,0.450244,0.0446781,0.0357523,0.00050595,0.027624,0.428874,0.00662295,0.00908519,0.0015474,0.00328256,0.0015437,0.00101445,0.00090615,0.0022927,NULL,NULL,NULL,NULL,NULL,NULL,0.769629,0.8267,0.848187,0.740854,"",,,,,,,,,,,,,,,,,<DL,,,<DL,,<DL,,<DL,<DL,<DL,<DL,NA,NA,NA,NA,NA,NA,,,,,
TX005110,TX005,40016,"1999-08-18 00:00:00",TX,INDOOR,"1999-11-10 00:00:00","1999-12-02 00:00:00",13.8528,LBP11109,31.5239,0.342248,0.358472,0.600901,1.51098,0.128055,1.06502,0.0283399,NULL,0.188164,0.120324,0.0052346,0.109556,0.0816676,0.00846665,0.0884461,0.3118,0.00635913,0.0524791,0.0009287,0.0658431,0.00572681,0.00368458,0.00225048,0.00662295,0.00289404,0.00358109,NULL,0.0015437,0.00101445,0.00090615,0.0022927,NULL,NULL,NULL,NULL,NULL,NULL,0.718653,0.750901,0.769293,0.632351,"",,,,NA,,,,,,,,,,,<DL,,,,,<DL,,,NA,<DL,<DL,<DL,<DL,NA,NA,NA,NA,NA,NA,,,,,
TX005120,TX005,40015,"1999-08-18 00:00:00",TX,OUTDOOR,"1999-11-10 00:00:00","1999-12-02 00:00:00",26.8719,LBP11109,4.49811,0.556123,2.88259,8.05755,2.54341,2.96049,36.4135,1.20434,0.281197,1.93159,1.16836,0.0622832,1.6285,0.662676,0.125878,5.86793,2.96782,0.170345,0.244833,0.640349,0.0239437,0.00438853,0.0126161,0.576758,0.00662295,0.00093085,0.0015474,0.003349,0.0015437,0.00101445,0.00090615,0.0022927,NULL,NULL,NULL,NULL,NULL,NULL,0.849206,0.917648,0.92531,0.867341,"PUF front",,,,,,,,,,,,,,,,,,,,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,NA,NA,NA,NA,NA,NA,,,,,
TX005123,TX005,40014,"1999-08-18 00:00:00",TX,"BACK OUTDOOR","1999-11-10 00:00:00","1999-12-02 00:00:00",26.8719,LBP11109,3.20214,1.57231,4.8241,4.96845,0.634687,0.010126,0.088176,0.0144916,NULL,0.116381,0.0511254,0.00363794,0.0509462,0.0242322,0.0032949,0.023334,0.134586,0.0028139,0.0194257,0.0009287,NULL,NULL,0.0003772,NULL,0.00662295,0.00093085,0.0015474,0.00251573,0.0015437,0.00101445,0.00090615,0.0022927,NULL,NULL,NULL,NULL,NULL,NULL,0.79106,0.802824,0.832229,0.762587,"PUF back",,,,NA,,,,,,<DL,,,,,<DL,NA,NA,<DL,NA,<DL,<DL,<DL,,<DL,<DL,<DL,<DL,NA,NA,NA,NA,NA,NA,,,,,
TX005210,TX205,40064,"1999-11-08 00:00:00",TX,INDOOR,"2001-03-26 00:00:00","2001-06-27 00:00:00",27.52,LBP03261,NULL,NULL,NULL,NULL,NULL,5.67579,17.2429,0.574926,0.303234,2.80507,1.54858,0.00854572,0.680987,0.966154,0.0875957,1.55277,1.71305,0.0743473,0.867054,0.00744719,0.00756741,0.00050595,0.00163471,0.177218,0.00662295,0.00093085,0.0015474,0.00105585,0.0015437,0.00101445,0.00090615,0.0022927,0.0328865,4.6609,3.24112,0.718978,2.35078,0.186693,0.995713,0.972842,1.17501,1.1197,"",,,,,,,,,,,,,,,,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
TX005220,TX205,40063,"1999-11-08 00:00:00",TX,OUTDOOR,"2001-03-26 00:00:00","2001-06-27 00:00:00",26.42,LBP03261,NULL,NULL,NULL,NULL,NULL,1.20225,14.3678,0.276019,0.0363386,0.88717,0.814127,0.00290518,0.658422,0.445698,0.00805533,1.96066,2.23978,0.115359,0.841755,0.0551147,0.0171079,0.00050595,0.00551307,0.490555,0.0270566,0.00400945,0.0015474,0.00105585,0.0015437,0.00101445,0.00090615,0.0022927,0.0217567,0.710427,0.529088,0.16347,0.367946,0.0380497,0.884403,1.00432,0.898704,0.925108,"PUF front",,,,,,,,,,,,,,,,,<DL,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
TX005223,TX205,40062,"1999-11-08 00:00:00",TX,"BACK OUTDOOR","2001-03-26 00:00:00","2001-06-27 00:00:00",26.42,LBP03261,NULL,NULL,NULL,NULL,NULL,0.00363445,0.0386478,0.0028483,NULL,NULL,NULL,NULL,NULL,0.00218847,NULL,0.0059556,0.0297726,0.00090255,0.0045307,0.0009287,0.0007864,NULL,0.0003772,0.0009784,0.0219628,0.00093085,0.0015474,0.00105585,0.0015437,0.00101445,0.00090615,0.0022927,NULL,0.00834649,0.00523912,0.0025752,0.00383512,NULL,0.878312,0.946399,0.921578,1.01242,"PUF back",<DL,<DL,<DL,NA,NA,NA,NA,NA,,NA,<DL,,<DL,<DL,<DL,<DL,NA,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,NA,,,,,NA,,,,,
TX008110,TX008,40207,"1999-08-31 00:00:00",TX,INDOOR,"2000-01-12 00:00:00","2000-02-09 00:00:00",28,LBP01120,19.1706,2.03739,6.41388,13.5893,9.29737,4.6185,33.7097,1.34524,NULL,2.55219,3.5735,0.270605,2.83843,1.81797,0.321485,3.42541,2.88049,0.198166,0.722606,0.0929287,0.0275614,0.0149725,0.0145059,0.223631,0.0151649,0.00774122,0.0101355,0.0114715,0.0015437,0.00101445,0.00566446,0.0162981,NULL,NULL,NULL,NULL,NULL,NULL,0.755362,0.874359,0.857557,0.859344,"",,,,NA,,,,,,,,,,,,,,,,,,,,<DL,<DL,,,NA,NA,NA,NA,NA,NA,,,,,
TX008120,TX008,40017,"1999-08-31 00:00:00",TX,OUTDOOR,"2000-01-12 00:00:00","2000-02-09 00:00:00",30.33,LBP01120,3.23655,0.561266,6.90107,18.4665,19.5367,10.564,74.1637,3.10766,1.60588,12.1143,5.89073,0.211358,3.84183,4.70472,0.406195,8.67056,5.16635,0.510551,0.359208,0.202124,0.0919484,0.0984913,0.0526952,0.972511,0.0518601,0.0176482,0.0141113,NULL,0.0141969,0.0309666,0.00909797,0.021392,NULL,NULL,NULL,NULL,NULL,NULL,0.739508,0.718533,0.884199,0.848354,"PUF front",,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,NA,NA,NA,NA,NA,,,,,
TX008123,TX008,40018,"1999-08-31 00:00:00",TX,"BACK OUTDOOR","2000-01-12 00:00:00","2000-02-09 00:00:00",30.33,LBP01120,2.48891,0.55183,9.35794,20.4489,1.91137,0.0460067,0.181106,0.0721135,0.0946946,NULL,0.116637,NULL,0.0155757,0.00344438,0.00809372,0.0267785,0.0741343,0.0112928,0.0168237,0.00238109,0.0007864,0.00109757,0.0003772,0.0009784,0.00662295,0.00319692,0.00373009,NULL,0.00773959,0.00101445,0.00090615,0.0104239,NULL,NULL,NULL,NULL,NULL,NULL,0.768603,0.692713,0.843279,0.877227,"PUF back",,,,,NA,,NA,,,,,,,,,<DL,,<DL,<DL,<DL,,,NA,,<DL,<DL,,NA,NA,NA,NA,NA,NA,,,,,
TX009210,TX209,40139,"1999-11-22 00:00:00",TX,INDOOR,"2001-12-03 00:00:00","2002-03-12 00:00:00",27.4843,LBP12031,NULL,NULL,NULL,NULL,NULL,12.1953,46.7519,1.8255,1.00888,13.8357,5.69306,0.372357,2.22339,2.45714,0.0114231,2.70895,3.33052,0.239557,5.02875,0.03406,0.0175459,0.00050595,0.0111224,0.571864,0.00662295,0.00093085,0.00666569,0.00105585,0.0015437,0.00101445,0.00090615,0.0022927,0.00822304,3.79759,2.49126,0.444082,1.46307,0.152438,1.00544,0.842608,0.902146,0.705685,"",,,,,,,,,,,,,,,,,<DL,,,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
TX009220,TX209,40135,"1999-11-22 00:00:00",TX,OUTDOOR,"2001-12-03 00:00:00","2002-03-12 00:00:00",26.9818,LBP12031,NULL,NULL,NULL,NULL,NULL,1.79347,23.6303,1.33652,0.330674,1.76947,0.971372,0.0558314,0.995107,0.584473,0.0195804,3.68456,3.45601,0.205396,0.291288,0.0765593,0.0106968,0.00050595,0.0003772,0.532952,0.00662295,0.00639375,0.0113221,0.00105585,0.0015437,0.00101445,0.00090615,0.0022927,0.0025365,0.793935,0.581534,0.145526,0.380406,0.00240984,0.945363,0.824222,0.881696,0.739956,"PUF front",,,,,,,,,,,,,,,,,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,
TX009221,TX209,40137,"1999-11-22 00:00:00",TX,"DUPLICATE OUTDOOR","2001-12-03 00:00:00","2002-04-06 00:00:00",27.4592,LBP12031,NULL,NULL,NULL,NULL,NULL,0.992224,22.8604,1.42162,0.322712,1.55849,0.962066,0.0680507,0.917588,0.613414,0.0032949,3.19494,2.53591,0.197488,0.224202,0.0397711,0.00223451,0.00515455,NULL,NULL,0.00662295,0.00093085,0.0015474,0.00105585,0.0015437,0.00101445,0.00090615,0.0022927,0.0237211,0.701428,0.464608,0.145397,0.316461,0.00300872,0.911134,0.814994,0.761485,0.54877,"PUF front",,,,,,,,,,<DL,,,,,,,,NA,NA,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
TX009223,TX209,40134,"1999-11-22 00:00:00",TX,"BACK OUTDOOR","2002-01-17 00:00:00","2002-04-06 00:00:00",26.9818,LBP11702,NULL,NULL,NULL,NULL,NULL,0.00363445,0.0386478,0.00770489,0.00548713,0.0057566,0.006366,0.00127945,0.00311265,0.00124552,NULL,0.0059556,0.0057733,0.00090255,0.0045307,0.0009287,0.0007864,NULL,NULL,0.00218759,0.0164934,0.0139993,0.0149761,0.00942065,0.0123011,0.013288,0.00952013,0.0213415,NULL,0.00064605,0.0003184,0.00045885,0.00051165,NULL,0.854809,0.982584,0.907371,0.819179,"PUF back",<DL,<DL,,,<DL,<DL,<DL,<DL,,NA,<DL,<DL,<DL,<DL,<DL,<DL,NA,NA,,,,,,,,,,NA,<DL,<DL,<DL,<DL,NA,,,,,
TX009224,TX209,40138,"1999-11-22 00:00:00",TX,"BACK DUPLICATE OUTDOOR","2002-01-17 00:00:00","2002-04-06 00:00:00",27.4592,LBP11701,NULL,NULL,NULL,NULL,NULL,0.00363445,0.0386478,0.0028483,0.0026293,0.0057566,0.006366,0.00127945,0.00311265,0.00189163,NULL,0.0059556,0.0057733,0.00286994,0.0045307,0.00386065,NULL,NULL,NULL,0.00472909,0.032401,0.0275013,0.0294203,0.0185067,0.0241654,0.0261042,0.0187021,0.041925,NULL,0.00064605,0.0003184,0.00045885,0.00051165,NULL,0.421104,0.648375,0.430695,1.04672,"PUF back",<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,NA,<DL,<DL,,<DL,,NA,NA,NA,,,,,,,,,,NA,<DL,<DL,<DL,<DL,NA,,,,,
TX011110,TX011,40209,"1999-09-08 00:00:00",TX,INDOOR,"2000-01-12 00:00:00","2000-02-09 00:00:00",27.74,LBP01120,26.4179,0.861477,2.4218,7.68375,12.1079,7.06518,42.8134,1.5657,0.430006,7.38634,3.37496,0.151787,1.87239,2.24692,0.535178,4.71578,3.43249,0.200698,0.889476,0.0710415,0.0508122,NULL,0.0323353,1.19051,0.0149702,0.0103182,0.0015474,NULL,0.0015437,0.00101445,0.00090615,0.0022927,NULL,NULL,NULL,NULL,NULL,NULL,0.83869,0.880907,0.873977,0.864231,"",,,,,,,,,,,,,,,,,NA,,,,,<DL,NA,<DL,<DL,<DL,<DL,NA,NA,NA,NA,NA,NA,,,,,
TX011120,TX011,40210,"1999-09-08 00:00:00",TX,OUTDOOR,"2000-01-12 00:00:00","2000-02-09 00:00:00",28.56,LBP01120,4.78331,0.0873977,0.717218,6.2421,11.6822,11.8991,96.7772,4.40429,1.05885,10.1651,5.36689,0.242974,4.04416,3.76575,0.490747,12.3111,7.43435,0.598723,0.410545,0.234715,0.0992726,0.0158318,0.0597677,2.00192,0.0406915,0.0127574,0.0015474,NULL,0.0015437,0.00101445,0.00090615,0.0022927,NULL,NULL,NULL,NULL,NULL,NULL,0.777624,0.738151,0.903633,1.10662,"PUF front",,,,,,,,,,,,,,,,,,,,,,<DL,NA,<DL,<DL,<DL,<DL,NA,NA,NA,NA,NA,NA,,,,,
TX011123,TX011,40208,"1999-09-08 00:00:00",TX,"BACK OUTDOOR","2000-01-12 00:00:00","2000-02-09 00:00:00",28.56,LBP01120,2.87864,0.0969985,1.19816,23.0761,9.31314,0.290259,0.354039,0.244379,NULL,0.0581646,0.168616,NULL,0.0553946,0.0184725,0.0146016,0.0259928,0.0975689,0.00940047,0.029991,0.0009287,0.00165235,0.00050595,0.0003772,0.0009784,0.00662295,0.00285362,0.0015474,NULL,0.0015437,0.00101445,0.00247187,0.0022927,NULL,NULL,NULL,NULL,NULL,NULL,0.783882,0.767637,0.920075,0.98215,"PUF back",,,,NA,,,NA,,,,,,,,<DL,,<DL,<DL,<DL,<DL,,<DL,NA,<DL,<DL,,<DL,NA,NA,NA,NA,NA,NA,,,,,
TX012110,TX012,40216,"1999-09-27 00:00:00",TX,INDOOR,"2000-01-12 00:00:00","2000-02-09 00:00:00",NULL,LBP01120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.871983,0.838094,0.85335,0.857902,"Volume of air missing.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
TX012120,TX012,40217,"1999-09-27 00:00:00",TX,OUTDOOR,"2000-01-12 00:00:00","2000-02-09 00:00:00",27.7778,LBP01120,5.75611,0.390296,3.53823,7.26783,3.35567,2.84077,36.6567,2.0014,0.360674,2.20782,1.13116,0.0189893,1.63456,0.770485,0.256362,5.70211,3.30022,0.219075,0.273616,0.100767,0.039282,0.0227491,0.0363355,1.08218,0.00662295,0.00875099,0.00900972,0.0031105,0.0015437,0.00101445,0.00235407,0.0195585,NULL,NULL,NULL,NULL,NULL,NULL,0.695538,0.723078,0.819844,0.779667,"PUF front",,,,,,,,,,,,,,,,,,,,<DL,,,,<DL,<DL,,,NA,NA,NA,NA,NA,NA,,,,,
TX012123,TX012,40218,"1999-09-27 00:00:00",TX,"BACK OUTDOOR","2000-01-12 00:00:00","2000-02-09 00:00:00",27.7778,LBP01120,4.07892,0.584427,2.9488,6.53137,0.851891,0.00974488,0.0948728,0.0139992,NULL,NULL,0.0528271,NULL,NULL,0.00401256,0.00666856,0.022945,0.0363882,0.00865502,0.0206552,0.0009287,0.0007864,0.00113912,0.000919105,0.00291752,0.00662295,0.00336624,0.0015474,NULL,0.00354877,0.00101445,0.0032893,0.00906083,NULL,NULL,NULL,NULL,NULL,NULL,0.691979,0.667881,0.766602,0.74785,"PUF back",,,,NA,NA,,NA,NA,,,,,,,<DL,<DL,,,,<DL,,<DL,NA,,<DL,,,NA,NA,NA,NA,NA,NA,,,,,
TX015120,TX015,40136,"1999-10-19 00:00:00",TX,OUTDOOR,"2000-06-21 00:00:00","2000-07-25 00:00:00",28.76,LBP06210,4.01584,0.0680063,1.27362,2.43729,1.01871,0.438452,7.99077,0.112931,0.0283872,0.530623,0.332216,0.00530361,0.205717,0.199225,0.400902,1.19619,NULL,0.0835168,0.201479,0.0547752,0.0199918,NULL,0.0216059,1.25846,0.016262,0.00622272,0.0015474,0.00105585,0.0015437,0.00101445,0.00090615,0.0022927,0.0161611,0.148721,0.100958,0.0320007,0.0678967,0.0162246,0.726205,0.889375,0.894446,0.898017,"PUF front",,,,,,,,,,,,NA,,,,,NA,,,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
TX015210,TX215,40201,"2000-01-31 00:00:00",TX,INDOOR,"2001-12-29 00:00:00","2002-03-12 00:00:00",29.49,LBP12291,NULL,NULL,NULL,NULL,NULL,5.21022,36.8964,0.705723,0.649427,8.88367,3.90571,0.397527,1.27043,1.69031,0.0424811,1.08467,1.38777,0.0639756,2.20283,0.00767561,0.00923602,0.00050595,0.0003772,0.175481,0.00662295,0.00093085,0.0147095,0.00105585,0.0015437,0.00101445,0.00090615,0.0022927,0.0598227,16.1738,10.9026,1.68718,6.23849,0.441057,1.09167,0.966894,0.959462,0.813301,"",,,,,,,,,,,,,,,,,<DL,<DL,,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
TX015220,TX215,40199,"2000-01-31 00:00:00",TX,OUTDOOR,"2001-12-29 00:00:00","2002-03-12 00:00:00",29.4523,LBP12291,NULL,NULL,NULL,NULL,NULL,1.0003,13.2627,0.586302,0.135029,0.88254,0.0536652,0.0211692,1.158,0.302204,0.0144217,1.60408,1.77706,0.49163,0.445708,0.0211755,0.0007864,0.00050595,0.0003772,0.0009784,0.00662295,0.00093085,0.0015474,0.00105585,0.0015437,0.00101445,0.00090615,0.0022927,0.00560243,0.0402679,0.0290124,0.0168906,0.0116229,0.00191484,0.834933,0.804904,0.86922,0.696616,"",,,,,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
TX018110,TX018,40149,"1999-12-21 00:00:00",TX,INDOOR,"2001-03-26 00:00:00","2001-06-27 00:00:00",28.53,LBP03261,NULL,NULL,NULL,NULL,NULL,3.91521,17.996,0.973148,0.22222,2.96916,1.74088,0.0959625,0.929082,0.899667,0.0210154,1.65541,1.47981,0.0583616,0.630204,0.0216827,0.0141038,0.0399286,0.0236582,0.0660165,0.00662295,0.00093085,0.0015474,0.00105585,0.0015437,0.00101445,0.00090615,0.0022927,0.0149674,1.40345,0.954411,0.105057,0.341913,0.0199282,0.874005,0.917736,0.820538,0.813479,"",,,,,,,,,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
TX018120,TX018,40151,"1999-12-21 00:00:00",TX,OUTDOOR,"2001-03-26 00:00:00","2001-06-27 00:00:00",27.62,LBP03261,NULL,NULL,NULL,NULL,NULL,1.90349,14.8999,0.823748,0.279129,1.9425,1.58295,0.00683591,0.878958,0.966999,0.0032949,2.212,2.64696,0.179353,0.915985,0.02877,0.00904908,0.00050595,0.0012957,0.137976,0.00662295,0.00093085,0.0015474,0.00105585,0.0015437,0.00101445,0.00090615,0.0022927,0.00645191,0.0918741,0.0596669,0.0108216,0.0278674,0.00440676,0.904871,0.992697,0.90295,0.918162,"",,,,,,,,,,<DL,,,,,,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
TX018210,TX218,40452,"2000-03-10 00:00:00",TX,INDOOR,"2001-12-29 00:00:00","2002-03-12 00:00:00",32.4095,LBP12291,NULL,NULL,NULL,NULL,NULL,3.33148,17.8546,0.674703,2.68213,3.00646,1.34086,0.282018,0.810402,0.675563,0.028707,1.80252,1.96637,0.0681603,1.05886,0.0253484,0.00653286,0.00050595,0.0003772,0.316853,0.00662295,0.00093085,0.0015474,0.00105585,0.0015437,0.00101445,0.00090615,0.0022927,0.0230481,1.72766,1.29574,0.218223,0.555186,0.0718925,0.964899,0.800278,0.851008,0.73752,"",,,,,,,,,,,,,,,,,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
TX018220,TX218,40451,"2000-03-10 00:00:00",TX,OUTDOOR,"2001-12-29 00:00:00","2002-03-12 00:00:00",32.4673,LBP12291,NULL,NULL,NULL,NULL,NULL,0.962808,12.8199,0.636852,0.176946,0.875897,0.596803,0.0301779,0.492876,0.315317,0.0429967,1.85902,1.95637,0.0281634,0.42838,0.00907268,0.0496573,0.00050595,0.0003772,0.32978,0.0178835,0.00093085,0.0015474,0.00105585,0.0015437,0.00101445,0.00090615,0.0022927,0.00939611,0.193802,0.146488,0.033554,0.0640663,0.00226031,0.873115,0.86693,0.862715,0.685486,"",,,,,,,,,,,,,,,,,<DL,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
TX020110,TX020,40169,"2000-01-03 00:00:00",TX,INDOOR,"2000-06-21 00:00:00","2000-07-25 00:00:00",27.221,LBP06210,56.3855,0.36089,2.61754,5.44802,5.00313,4.04847,27.3069,1.05608,NULL,13.2081,6.45764,0.118374,NULL,2.0478,0.232978,2.17149,1.28753,0.0963761,0.643634,0.0234392,0.0215935,0.0176631,0.0155614,0.0496722,NULL,0.00227953,0.0015474,0.00105585,0.0015437,0.00101445,0.00090615,0.0022927,0.0323417,11.1483,8.07553,0.867121,2.47304,0.214158,0.764862,1.0211,0.860756,0.800782,"",,,,NA,,,,NA,,,,,,,,,,,,NA,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
TX020120,TX020,40154,"2000-01-03 00:00:00",TX,OUTDOOR,"2000-06-21 00:00:00","2000-07-25 00:00:00",29.3212,LBP06210,74.6177,3.48581,5.16107,5.86559,1.91258,0.0695635,8.6634,0.304357,NULL,0.770755,0.514338,0.0159972,0.603609,0.252794,0.0032949,1.32458,1.46437,0.0524913,0.140302,0.00255441,0.00316883,0.00050595,0.00426417,0.0353319,NULL,0.00093085,0.0015474,0.00105585,0.0015437,0.00101445,0.00090615,0.0022927,0.0025365,0.0462103,0.0317053,0.00799432,0.0207289,0.00216464,0.80797,0.960417,0.924125,0.86537,"",,,,NA,,,,,,<DL,,,,,,,<DL,,,NA,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,
TX020210,TX220,40736,"2000-06-21 00:00:00",TX,INDOOR,"2001-12-29 00:00:00","2002-03-12 00:00:00",28.2802,LBP12291,NULL,NULL,NULL,NULL,NULL,5.5981,45.6897,1.97072,0.843394,0.406704,6.95626,0.182953,2.10003,2.56778,0.0875939,4.32785,2.10601,0.0571361,1.46017,0.00618735,0.00449107,0.00050595,0.0003772,0.00318181,0.0178688,0.00093085,0.0015474,0.00105585,0.0015437,0.00101445,0.00090615,0.0022927,0.0159542,15.0594,11.8083,1.17176,3.29246,0.278411,0.254131,0.23187,0.213184,0.183865,"",,,,,,,,,,,,,,,,,<DL,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
TX020220,TX220,40734,"2000-06-21 00:00:00",TX,OUTDOOR,"2001-12-29 00:00:00","2002-03-12 00:00:00",28.429,LBP12291,NULL,NULL,NULL,NULL,NULL,1.66894,21.3989,0.77964,0.076314,0.801008,0.493008,0.0214573,0.669486,0.229389,0.0218476,2.99081,1.85068,0.052213,0.186705,0.0243817,0.00687322,0.00050595,0.0003772,0.313534,0.00662295,0.00669478,0.0343912,0.00105585,0.0015437,0.00101445,0.00090615,0.0022927,0.0025365,0.138332,0.100159,0.0270853,0.0724772,0.0108735,0.976498,0.913828,0.920794,0.776562,"",,,,,,,,,,,,,,,,,<DL,<DL,,<DL,,,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,
TX021110,TX021,40171,"2000-01-05 00:00:00",TX,INDOOR,"2001-03-26 00:00:00","2001-06-27 00:00:00",29.05,LBP03261,NULL,NULL,NULL,NULL,NULL,2.05668,12.8131,0.352429,0.134427,2.15012,1.27681,0.0554637,0.643215,0.618679,0.0948097,1.07214,1.01043,0.0603529,0.34276,0.0206985,0.0181737,0.00309359,0.0121874,0.240216,0.00662295,0.00093085,0.0015474,0.00105585,0.0015437,0.00101445,0.00090615,0.0022927,0.0811907,6.77453,4.38461,0.622209,2.42663,0.155963,0.935469,0.996114,0.906415,0.890392,"",,,,,,,,,,,,,,,,,,,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
TX021120,TX021,40172,"2000-01-05 00:00:00",TX,OUTDOOR,"2001-03-26 00:00:00","2001-06-27 00:00:00",28.76,LBP03261,NULL,NULL,NULL,NULL,NULL,1.10731,11.21,0.298572,0.0159982,1.02081,0.8128,0.00127945,0.846248,0.454386,0.0032949,1.58087,1.35528,0.0484871,0.122327,0.0169926,0.0015747,0.00050595,0.0003772,0.0203629,0.00662295,0.00093085,0.0015474,0.00105585,0.0015437,0.00101445,0.00090615,0.0022927,0.0025365,0.553636,0.439269,0.0821845,0.219251,0.0114664,0.887768,0.909175,0.915641,0.888565,"",,,,,,,<DL,,,<DL,,,,,,,<DL,<DL,,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,
TX024110,TX024,40433,"2000-02-16 00:00:00",TX,INDOOR,"2000-06-21 00:00:00","2000-07-25 00:00:00",27.3099,LBP06210,355.671,0.585527,2.94717,5.89645,15.4988,5.33202,17.8443,0.78438,0.267133,7.32819,3.85821,0.422538,NULL,1.34227,0.218762,1.10069,1.49656,0.0638872,0.500316,0.0198476,0.0476359,0.00423794,0.0146093,0.116616,NULL,0.00093085,0.0015474,0.00105585,0.0015437,0.00101445,0.00090615,0.0022927,0.00690254,1.50267,0.830189,0.137259,0.465053,0.0529433,0.86808,1.01974,0.949935,0.836914,"",,,,,,,,NA,,,,,,,,,,,,NA,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,,
TX024120,TX024,40437,"2000-02-16 00:00:00",TX,OUTDOOR,"2000-06-21 00:00:00","2000-07-25 00:00:00",27.7235,LBP06210,3.88474,0.0570857,1.67367,2.35102,0.843098,0.506181,5.91495,0.14349,0.063403,0.444065,0.292077,0.00358988,0.324599,0.208177,0.0390112,1.01453,0.865262,0.0431925,0.151397,0.0193848,0.0137893,NULL,0.00421199,0.13772,NULL,0.00093085,0.0015474,0.00105585,0.0015437,0.00101445,0.00090615,0.0022927,0.0025365,0.0749046,0.0489578,0.0171996,0.0344446,0.0149172,0.714635,0.826679,0.839409,0.815848,"",,,,,,,,,,,,,,,,,NA,,,NA,<DL,<DL,<DL,<DL,<DL,<DL,<DL,<DL,,,,,,,,,,
